year,month,Complexity,Concentration of conditions,Conditions of affected people,Geographical Impact,Human Impact,INFORM Severity Index,INFORM Severity category,INFORM Severity category (numeric),Impact of the crisis,Last updated,Operating environment,People in need,Reliability,Society and safety,_internal_filter_date,connected_crises,country,country_level,crisis_id,crisis_name,drivers,individual_aggregated,iso3,regional_or_country,regions
2024,11,1.9,1.0,2.1,3.9,2.3,2.2,Medium,3.0,2.9,2024-11-19,1.5,3.2,Very High,2.3,2024-11-01,"[""SDN001"", ""SYR003""]","[""Egypt""]",Yes,EGY004,International displacement to Egypt,"[""Displacement"", ""Conflict""]",Individual,"[""EGY""]",Country,"[""Africa""]"
2024,11,3.4,3.0,3.2,3.9,2.5,3.2,High,4.0,3.0,2024-11-28,3.5,3.4,High,3.3,2024-11-01,"[""ETH004"", ""ETH003""]","[""Eritrea""]",Yes,ERI001,Complex crisis in Eritrea,"[""Socio-political"", ""Displacement""]",Individual,"[""ERI""]",Country,"[""Africa""]"
2024,11,1.6,1.0,1.4,4.0,2.6,1.9,Low,2.0,3.1,2024-11-10,1.5,1.7,High,1.6,2024-11-01,"[""DZA002"", ""TUN002"", ""MAR002"", ""LBY002""]","[""Spain""]",Yes,ESP002,International displacement to Spain,"[""Displacement""]",Individual,"[""ESP""]",Country,"[""Europe""]"
2024,11,0.8,1.0,1.0,3.4,1.3,1.2,Low,2.0,2.1,2024-11-30,1.0,0.9,Very High,0.6,2024-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002""]","[""Estonia""]",Yes,EST002,Displacement from Ukraine to Estonia,"[""Conflict"", ""Displacement""]",Individual,"[""EST""]",Country,"[""Europe""]"
2024,11,3.9,4.0,4.5,5.0,4.4,4.3,Very High,5.0,4.6,2024-11-28,4.0,5.0,Very High,3.8,2024-11-01,,"[""Ethiopia""]",Yes,ETH001,Multiple crises in Ethiopia,"[""Displacement"", ""Floods"", ""Conflict""]",Individual,"[""ETH""]",Country,"[""Africa""]"
2024,11,3.4,1.0,2.2,4.7,3.5,3.1,High,4.0,4.0,2024-11-28,3.0,3.4,High,3.8,2024-11-01,,"[""Ethiopia""]",No,ETH003,International Displacement to Ethiopia,"[""Displacement""]",Individual,"[""ETH""]",Country,"[""Africa""]"
2024,11,3.9,4.0,4.5,2.9,4.8,4.3,Very High,5.0,4.3,2024-11-28,4.0,4.9,High,3.8,2024-11-01,,"[""Ethiopia""]",No,ETH004,Northern Ethiopia,"[""Conflict"", ""Displacement""]",Individual,"[""ETH""]",Country,"[""Africa""]"
2024,11,3.4,4.0,4.5,4.5,3.8,4.1,Very High,5.0,4.1,2024-11-28,3.0,5.0,High,3.8,2024-11-01,"[""SOM001"", ""KEN003""]","[""Ethiopia""]",No,ETH005,Drought in Ethiopia,"[""Drought""]",Individual,"[""ETH""]",Country,"[""Africa""]"
2024,11,1.7,3.0,2.7,0.6,2.8,2.3,Medium,3.0,2.2,2024-11-28,1.5,2.3,Very High,1.8,2024-11-01,"[""TUR003""]","[""Greece""]",Yes,GRC002,International Displacement to Greece,"[""Displacement""]",Individual,"[""GRC""]",Country,"[""Europe""]"
2024,11,3.3,3.0,3.8,4.4,2.8,3.5,High,4.0,3.4,2024-11-21,3.5,4.5,High,3.0,2024-11-01,,"[""Guatemala""]",Yes,GTM001,Climatic Shocks and Violence in Guatemala,"[""Violence"", ""Socio-political"", ""Other seasonal event""]",Individual,"[""GTM""]",Country,"[""Americas""]"
2024,11,2.4,4.0,4.1,4.2,2.6,3.4,High,4.0,3.2,2024-11-18,2.0,4.1,High,2.8,2024-11-01,,"[""Honduras""]",Yes,HND001,Climatic Shocks and Conflict and Violence in Honduras,"[""Violence"", ""Socio-political"", ""Other seasonal event""]",Individual,"[""HND""]",Country,"[""Americas""]"
2024,11,3.8,4.0,4.3,4.0,3.6,4.0,High,4.0,3.7,2024-11-18,4.0,4.6,High,3.5,2024-11-01,,"[""Haiti""]",Yes,HTI001,Complex crisis in Haiti,"[""Earthquake"", ""Violence"", ""Socio-political"", ""Other seasonal event""]",Individual,"[""HTI""]",Country,"[""Americas""]"
2024,11,1.1,1.0,1.2,4.2,1.4,1.5,Low,2.0,2.6,2024-11-30,1.0,1.3,Very High,1.2,2024-11-01,"[""UKR002"", ""POL002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Hungary""]",Yes,HUN002,Displacement from Ukraine to Hungary,"[""Conflict"", ""Displacement""]",Individual,"[""HUN""]",Country,"[""Europe""]"
2024,11,3.1,2.0,1.9,2.1,3.3,2.5,Medium,3.0,2.9,2024-11-24,3.5,1.7,Very High,2.6,2024-11-01,,"[""Indonesia""]",Yes,IDN002,Conflict in Papua,"[""Socio-political"", ""Violence"", ""Conflict""]",Individual,"[""IDN""]",Country,"[""Asia""]"
2024,11,2.8,2.0,1.8,1.7,2.5,2.2,Medium,3.0,2.3,2024-11-26,3.0,1.5,Very High,2.5,2024-11-01,,"[""India""]",Yes,IND006,2024 Monsoon Floods in India,"[""Floods""]",Individual,"[""IND""]",Country,"[""Asia""]"
2024,11,3.1,4.0,4.2,2.7,4.0,3.7,High,4.0,3.6,2024-11-18,2.5,4.4,Medium,3.6,2024-11-01,,"[""Iran""]",Yes,IRN004,Displacement from Afghanistan to Iran,"[""Displacement""]",Individual,"[""IRN""]",Country,"[""Middle east""]"
2024,11,3.5,2.0,1.9,4.7,3.6,3.0,Medium,3.0,4.0,2024-11-19,3.5,1.8,Very High,3.5,2024-11-01,"[""IRQ002"", ""IRQ003""]","[""Iraq""]",Yes,IRQ001,Multiple crises in Iraq,"[""Violence"", ""Displacement"", ""Socio-political"", ""Conflict""]",Aggregated,"[""IRQ""]",Country,"[""Middle east""]"
2024,11,3.0,2.0,1.8,4.7,3.7,2.8,Medium,3.0,4.1,2024-11-19,2.5,1.6,Very High,3.5,2024-11-01,"[""IRQ001""]","[""Iraq""]",No,IRQ002,Internal displacement in Iraq,"[""Conflict"", ""Socio-political"", ""Violence""]",Individual,"[""IRQ""]",Country,"[""Middle east""]"
2024,11,2.8,2.0,1.5,1.6,3.3,2.2,Medium,3.0,2.8,2024-11-19,2.0,0.9,High,3.5,2024-11-01,"[""IRQ001"", ""SYR003""]","[""Iraq""]",No,IRQ003,Displacement from Syria to Iraq,"[""Displacement""]",Individual,"[""IRQ""]",Country,"[""Middle east""]"
2024,11,1.8,1.0,1.6,3.9,3.0,2.1,Medium,3.0,3.3,2024-11-11,2.0,2.2,High,1.5,2024-11-01,"[""TUN002"", ""MAR002"", ""LBY002"", ""DZA002""]","[""Italy""]",Yes,ITA002,International Displacement to Italy,"[""Displacement""]",Individual,"[""ITA""]",Country,"[""Europe""]"
2024,11,2.0,3.0,3.3,3.1,2.6,2.8,Medium,3.0,2.8,2024-11-19,1.5,3.6,High,2.5,2024-11-01,"[""SYR003""]","[""Jordan""]",Yes,JOR002,International displacement from Syria to Jordan,"[""Displacement""]",Individual,"[""JOR""]",Country,"[""Middle east""]"
2024,11,2.9,3.0,3.5,4.3,4.1,3.5,High,4.0,4.2,2024-11-28,2.5,4.0,High,3.3,2024-11-01,,"[""Kenya""]",Yes,KEN001,Multiple crises in Kenya,"[""Drought"", ""Displacement""]",Aggregated,"[""KEN""]",Country,"[""Africa""]"
2024,11,2.7,3.0,3.1,0.9,2.8,2.8,Medium,3.0,2.3,2024-11-28,2.0,3.2,High,3.3,2024-11-01,"[""SSD001"", ""SOM001""]","[""Kenya""]",No,KEN002,International displacement to Kenya,"[""Displacement""]",Individual,"[""KEN""]",Country,"[""Africa""]"
2024,11,2.9,3.0,3.4,4.3,3.9,3.4,High,4.0,4.0,2024-11-28,2.5,3.7,Very High,3.3,2024-11-01,"[""SOM001"", ""ETH005""]","[""Kenya""]",No,KEN003,Drought in ASAL areas of Kenya,"[""Drought""]",Individual,"[""KEN""]",Country,"[""Africa""]"
2024,11,3.0,2.0,1.8,2.3,1.4,2.1,Medium,3.0,1.7,2024-11-24,3.0,1.6,Very High,2.9,2024-11-01,,"[""Laos""]",Yes,LAO004,Typhoon Yagi in Laos,"[""Cyclone"", ""Floods""]",Individual,"[""LAO""]",Country,"[""Asia""]"
2024,11,3.1,3.0,3.3,3.5,4.2,3.4,High,4.0,4.0,2024-11-19,3.0,3.5,Very High,3.2,2024-11-01,"[""SYR003""]","[""Lebanon""]",No,LBN002,International displacement from Syria to Lebanon,"[""Displacement""]",Individual,"[""LBN""]",Country,"[""Middle east""]"
2024,11,3.4,4.0,4.2,3.5,4.6,4.0,High,4.0,4.3,2024-11-19,3.5,4.3,Very High,3.2,2024-11-01,"[""SYR003""]","[""Lebanon""]",Yes,LBN006,Complex crisis in Lebanon,"[""Socio-political"", ""Violence"", ""Tecnological Disaster"", ""Displacement""]",Individual,"[""LBN""]",Country,"[""Middle east""]"
2024,11,3.7,4.0,3.7,4.6,4.4,3.9,High,4.0,4.5,2024-11-14,4.0,3.4,Very High,3.3,2024-11-01,,"[""Libya""]",Yes,LBY001,Complex crisis in Libya,"[""Conflict"", ""Displacement"", ""Socio-political""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,11,3.4,3.0,3.1,4.6,3.4,3.4,High,4.0,3.9,2024-11-14,3.5,3.2,High,3.3,2024-11-01,"[""ITA002"", ""ESP002""]","[""Libya""]",No,LBY002,International displacement to Libya,"[""Displacement""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,11,2.9,3.0,2.6,2.8,2.2,2.6,Medium,3.0,2.4,2024-11-14,2.5,2.2,Very High,3.3,2024-11-01,"[""SDN001""]","[""Libya""]",No,LBY004,Displacement from Sudan to Libya,"[""Conflict""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,11,2.1,1.0,1.0,1.6,0.6,1.3,Low,2.0,1.0,2024-11-24,2.0,1.0,Very High,2.2,2024-11-01,,"[""Sri Lanka""]",Yes,LKA005,2024 Inter-monsoon Floods in Sri Lanka,"[""Floods""]",Individual,"[""LKA""]",Country,"[""Asia""]"
2024,11,1.0,3.0,2.9,3.0,1.7,2.2,Medium,3.0,2.2,2024-11-28,0.5,2.7,High,1.4,2024-11-01,,"[""Lesotho""]",Yes,LSO004,Drought in Lesotho,"[""Drought""]",Individual,"[""LSO""]",Country,"[""Africa""]"
2024,11,0.9,1.0,1.1,3.7,1.3,1.3,Low,2.0,2.3,2024-11-30,1.0,1.1,Very High,0.8,2024-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""EST002""]","[""Lithuania""]",Yes,LTU002,Displacement from Ukraine to Lithuania,"[""Conflict"", ""Displacement""]",Individual,"[""LTU""]",Country,"[""Europe""]"
2024,11,1.0,1.0,1.1,3.5,1.4,1.3,Low,2.0,2.2,2024-11-30,1.0,1.1,Very High,1.0,2024-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LTU002"", ""EST002""]","[""Latvia""]",Yes,LVA002,Displacement from Ukraine to Latvia,"[""Conflict"", ""Displacement""]",Individual,"[""LVA""]",Country,"[""Europe""]"
2024,11,2.7,1.0,0.7,0.9,2.3,1.6,Low,2.0,1.9,2024-11-21,2.5,0.4,Very High,2.9,2024-11-01,"[""ESP002"", ""ITA002""]","[""Morocco""]",Yes,MAR002,International displacement to Morocco,"[""Displacement""]",Individual,"[""MAR""]",Country,"[""Africa""]"
2024,11,1.4,1.0,1.4,3.5,1.6,1.6,Low,2.0,2.3,2024-11-30,1.0,1.8,Very High,1.7,2024-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Moldova""]",Yes,MDA002,Displacement from Ukraine to Moldova,"[""Displacement"", ""Conflict""]",Individual,"[""MDA""]",Country,"[""Europe""]"
2024,11,1.5,3.0,3.3,2.5,2.3,2.5,Medium,3.0,2.4,2024-11-28,1.0,3.5,Very High,2.0,2024-11-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001""]","[""Madagascar""]",No,MDG002,Drought in Southern Madagascar,"[""Drought""]",Individual,"[""MDG""]",Country,"[""Africa""]"
2024,11,3.3,1.0,1.5,5.0,3.5,2.8,Medium,3.0,4.1,2024-11-20,3.5,1.9,High,3.0,2024-11-01,,"[""Mexico""]",Yes,MEX001,Multiple crisis in Mexico,"[""Violence"", ""Displacement""]",Aggregated,"[""MEX""]",Country,"[""Americas""]"
2024,11,3.3,,,4.5,3.4,,,,3.8,2024-11-20,3.5,,High,3.0,2024-11-01,,"[""Mexico""]",No,MEX002,Criminal Violence in Mexico,"[""Violence"", ""Displacement""]",Individual,"[""MEX""]",Country,"[""Americas""]"
2024,11,2.8,1.0,1.5,3.8,2.7,2.3,Medium,3.0,3.1,2024-11-20,2.5,1.9,High,3.0,2024-11-01,"[""GTM003"", ""SLV001"", ""HND001""]","[""Mexico""]",No,MEX003,International Displacement to Mexico,"[""Displacement""]",Individual,"[""MEX""]",Country,"[""Americas""]"
2024,11,3.7,4.0,4.4,4.9,4.1,4.2,Very High,5.0,4.4,2024-11-29,4.0,4.8,Very High,3.4,2024-11-01,,"[""Mali""]",Yes,MLI001,Complex crisis in Mali,"[""Conflict""]",Individual,"[""MLI""]",Country,"[""Africa""]"
2024,11,4.6,4.0,4.5,4.9,4.8,4.6,Very High,5.0,4.8,2024-11-24,5.0,5.0,Very High,4.1,2024-11-01,,"[""Myanmar""]",Yes,MMR001,Multiple crises in Myanmar,"[""Socio-political"", ""Conflict"", ""Violence""]",Aggregated,"[""MMR""]",Country,"[""Asia""]"
2024,11,4.6,4.0,3.9,1.2,4.6,4.1,Very High,5.0,3.9,2024-11-24,5.0,3.7,Very High,4.1,2024-11-01,,"[""Myanmar""]",No,MMR002,Conflict in Rakhine,"[""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,11,4.3,4.0,3.9,1.9,4.1,3.9,High,4.0,3.5,2024-11-24,4.5,3.8,Very High,4.1,2024-11-01,,"[""Myanmar""]",No,MMR003,Conflict in Kachin and Shan,"[""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,11,4.6,4.0,4.5,4.9,4.7,4.6,Very High,5.0,4.8,2024-11-24,5.0,5.0,Very High,4.1,2024-11-01,,"[""Myanmar""]",No,MMR004,Post-coup conflict in Myanmar,"[""Violence"", ""Socio-political"", ""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,11,4.3,2.0,1.8,3.7,3.4,3.0,Medium,3.0,3.5,2024-11-24,4.5,1.5,High,4.1,2024-11-01,,"[""Myanmar""]",No,MMR006,2024 Monsoon Floods,"[""Floods""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,11,3.5,3.0,3.8,5.0,4.0,3.9,High,4.0,4.4,2024-11-28,3.5,4.6,Very High,3.4,2024-11-01,"[""MOZ004"", ""MOZ008"", ""MOZ009"", ""MOZ010""]","[""Mozambique""]",Yes,MOZ001,Multiple Crises in Mozambique,"[""Conflict"", ""Displacement"", ""Cyclone""]",Aggregated,"[""MOZ""]",Country,"[""Africa""]"
2024,11,3.2,4.0,3.9,2.7,3.8,3.6,High,4.0,3.5,2024-11-28,3.0,3.7,High,3.4,2024-11-01,,"[""Mozambique""]",No,MOZ004,Conflict in Cabo Delgado,"[""Conflict"", ""Displacement""]",Individual,"[""MOZ""]",Country,"[""Africa""]"
2024,11,3.0,2.0,2.5,5.0,3.9,3.1,High,4.0,4.3,2024-11-28,2.5,2.9,Very High,3.4,2024-11-01,,"[""Mozambique""]",No,MOZ011,2024 Rainy and Cyclone season,"[""Floods"", ""Displacement"", ""Cyclone""]",Individual,"[""MOZ""]",Country,"[""Africa""]"
2024,11,3.0,3.0,3.6,3.6,3.2,3.4,High,4.0,3.3,2024-11-18,2.5,4.2,High,3.4,2024-11-01,,"[""Mozambique""]",No,MOZ012,Drought in Mozambique,"[""Drought""]",Individual,"[""MOZ""]",Country,"[""Africa""]"
2024,11,2.0,3.0,2.5,2.0,2.0,2.2,Medium,3.0,2.0,2024-11-10,1.5,1.9,Very High,2.4,2024-11-01,"[""MLI001""]","[""Mauritania""]",No,MRT002,Displacement from Mali to Mauritania,"[""Displacement""]",Individual,"[""MRT""]",Country,"[""Africa""]"
2024,11,2.2,3.0,2.8,4.3,1.4,2.6,Medium,3.0,2.7,2024-11-06,2.0,2.6,High,2.4,2024-11-01,,"[""Mauritania""]",Yes,MRT003,Climatic shocks in Mauritania,"[""Drought"", ""Floods""]",Individual,"[""MRT""]",Country,"[""Africa""]"
2024,11,2.2,3.0,4.0,4.5,3.4,3.4,High,4.0,3.8,2024-11-28,2.0,4.9,Very High,2.3,2024-11-01,"[""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Malawi""]",Yes,MWI002,Climatic shocks in Malawi,"[""Drought"", ""Socio-political"", ""Cyclone""]",Individual,"[""MWI""]",Country,"[""Africa""]"
2024,11,2.1,1.0,1.6,1.8,1.8,1.8,Low,2.0,1.8,2024-11-24,2.5,2.1,Very High,1.7,2024-11-01,"[""MMR002""]","[""Malaysia""]",Yes,MYS001,International Displacement to Malaysia,"[""Displacement""]",Individual,"[""MYS""]",Country,"[""Asia""]"
2024,11,1.3,3.0,3.3,4.3,1.9,2.6,Medium,3.0,2.9,2024-11-28,1.0,3.5,Medium,1.5,2024-11-01,"[""MWI002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Namibia""]",Yes,NAM002,Drought in Namibia,"[""Drought""]",Individual,"[""NAM""]",Country,"[""Africa""]"
2024,11,2.9,4.0,3.6,1.2,3.9,3.3,High,4.0,3.2,2024-11-29,3.0,3.2,Very High,2.8,2024-11-01,"[""CMR002"", ""TCD003"", ""NGA004""]","[""Niger""]",No,NER002,Conflict in Diffa region,"[""Conflict""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,11,2.9,4.0,3.9,2.4,3.6,3.5,High,4.0,3.2,2024-11-29,3.0,3.8,Very High,2.8,2024-11-01,,"[""Niger""]",No,NER003,Cross-border violence in Niger,"[""Conflict""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,11,2.9,4.0,3.6,1.5,2.1,3.1,High,4.0,1.9,2024-11-29,3.0,3.2,Very High,2.8,2024-11-01,,"[""Niger""]",No,NER004,International displacement from Nigeria to Niger,"[""Displacement""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,11,3.2,3.0,3.7,4.9,3.5,3.6,High,4.0,4.1,2024-11-18,3.5,4.4,High,2.8,2024-11-01,,"[""Niger""]",Yes,NER006,Complex crisis in Niger,"[""Conflict"", ""Displacement"", ""Drought"", ""Floods"", ""Food Security"", ""Violence""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,11,3.8,3.0,4.0,4.8,3.7,4.0,High,4.0,4.1,2024-11-28,4.0,5.0,Very High,3.5,2024-11-01,"[""NER004"", ""CMR003""]","[""Nigeria""]",Yes,NGA001,Complex crisis in Nigeria,"[""Conflict"", ""Displacement"", ""Violence"", ""Epidemic"", ""Floods""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,11,2.8,3.0,3.5,2.3,3.2,3.1,High,4.0,2.9,2024-11-28,2.0,3.9,Very High,3.5,2024-11-01,,"[""Nigeria""]",No,NGA003,Middle belt conflict,"[""Violence"", ""Conflict""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,11,3.8,4.0,4.4,2.2,4.7,4.2,Very High,5.0,4.1,2024-11-28,4.0,4.8,Very High,3.5,2024-11-01,"[""NER002"", ""CMR002"", ""TCD003""]","[""Nigeria""]",No,NGA004,Conflict in the BAY states,"[""Conflict"", ""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,11,3.0,3.0,3.9,2.8,3.7,3.5,High,4.0,3.4,2024-11-28,2.5,4.8,High,3.5,2024-11-01,"[""NER004""]","[""Nigeria""]",No,NGA007,Conflict in North West Nigeria,"[""Violence"", ""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,11,2.8,1.0,1.4,2.0,2.6,2.0,Low,2.0,2.4,2024-11-28,2.0,1.7,High,3.5,2024-11-01,"[""CMR003""]","[""Nigeria""]",No,NGA008,International displacement from Cameroon to Nigeria,"[""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,11,2.0,,,4.1,2.5,,,,3.1,2024-11-18,1.0,,High,2.8,2024-11-01,,"[""Nicaragua""]",Yes,NIC001,Political and Economic crisis in Nicaragua,"[""Socio-political""]",Individual,"[""NIC""]",Country,"[""Americas""]"
2024,11,2.6,2.0,2.1,3.8,2.5,2.5,Medium,3.0,3.0,2024-11-24,2.5,2.1,Very High,2.6,2024-11-01,,"[""Nepal""]",Yes,NPL004,2024 Monsoon Floods in Nepal,"[""Floods""]",Individual,"[""NPL""]",Country,"[""Asia""]"
2024,11,4.0,3.0,4.0,5.0,3.0,4.0,High,4.0,3.9,2024-11-21,4.5,5.0,Very High,3.3,2024-11-01,,"[""Pakistan""]",Yes,PAK001,Complex crisis in Pakistan,"[""Displacement"", ""Conflict""]",Individual,"[""PAK""]",Country,"[""Asia""]"
2024,11,2.9,,,1.0,0.9,,,,0.9,2024-11-26,2.5,,Medium,3.3,2024-11-01,,"[""Pakistan""]",No,PAK004,Conflict in Azad Jammu & Kashmir,"[""Conflict""]",Individual,"[""PAK""]",Country,"[""Asia""]"
2024,11,1.5,3.0,2.0,2.6,1.7,1.8,Low,2.0,2.0,2024-11-19,1.5,0.9,High,1.4,2024-11-01,"[""VEN001"", ""COL002"", ""ECU002"", ""DOM002"", ""CHL002"", ""TTO002"", ""PER002"", ""BRA002""]","[""Panama""]",Yes,PAN002,Displacement from Venezuela to Panama,"[""Displacement""]",Individual,"[""PAN""]",Country,"[""Americas""]"
2024,11,2.4,2.0,2.7,4.0,3.0,2.8,Medium,3.0,3.4,2024-11-19,2.5,3.4,Very High,2.2,2024-11-01,"[""VEN001""]","[""Peru""]",Yes,PER002,Displacement from Venezuela to Peru,"[""Displacement""]",Individual,"[""PER""]",Country,"[""Americas""]"
2024,11,2.7,2.0,2.7,4.6,2.5,2.9,Medium,3.0,3.4,2024-11-26,2.5,3.4,Very High,2.8,2024-11-01,,"[""Philippines""]",Yes,PHL001,Multiple crises in the Philippines,"[""Conflict"", ""Cyclone"", ""Violence"", ""Floods"", ""Other seasonal event""]",Aggregated,"[""PHL""]",Country,"[""Asia""]"
2024,11,2.7,1.0,1.4,2.7,2.6,2.1,Medium,3.0,2.6,2024-11-27,2.5,1.7,High,2.8,2024-11-01,,"[""Philippines""]",No,PHL003,Conflict in Mindanao,"[""Conflict"", ""Violence""]",Individual,"[""PHL""]",Country,"[""Asia""]"
2024,11,2.7,2.0,1.7,3.5,1.9,2.2,Medium,3.0,2.5,2024-11-26,2.5,1.3,Very High,2.8,2024-11-01,,"[""Philippines""]",No,PHL015,2024 Southwest Monsoon,"[""Cyclone"", ""Floods""]",Individual,"[""PHL""]",Country,"[""Asia""]"
2024,11,2.7,2.0,2.7,3.8,2.2,2.7,Medium,3.0,2.8,2024-11-26,2.5,3.3,Very High,2.8,2024-11-01,,"[""Philippines""]",No,PHL016,Typhoon Trami in Philippines,"[""Cyclone""]",Individual,"[""PHL""]",Country,"[""Asia""]"
2024,11,3.1,2.0,1.7,2.3,2.2,2.2,Medium,3.0,2.2,2024-11-24,3.5,1.3,High,2.6,2024-11-01,,"[""Papua New Guinea""]",No,PNG001,Multiple crises in Papua New Guinea,,Aggregated,"[""PNG""]",Country,"[""Pacific""]"
2024,11,3.1,2.0,1.4,1.9,2.3,2.1,Medium,3.0,2.2,2024-11-24,3.5,0.7,High,2.6,2024-11-01,,"[""Papua New Guinea""]",Yes,PNG003,Conflict in Highlands,"[""Violence""]",Individual,"[""PNG""]",Country,"[""Pacific""]"
2024,11,2.3,3.0,2.0,1.0,0.8,1.8,Low,2.0,0.9,2024-11-24,2.0,0.9,Very High,2.6,2024-11-01,,"[""Papua New Guinea""]",No,PNG005,2024 Monsoon Flooding in Western Province,"[""Floods""]",Individual,"[""PNG""]",Country,"[""Pacific""]"
2024,11,1.2,1.0,2.2,4.8,2.3,2.2,Medium,3.0,3.4,2024-11-30,1.5,3.3,Very High,0.8,2024-11-01,"[""UKR002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Poland""]",Yes,POL002,Displacement from Ukraine to Poland,"[""Displacement"", ""Conflict""]",Individual,"[""POL""]",Country,"[""Europe""]"
2024,11,3.3,4.0,4.5,4.6,4.5,4.1,Very High,5.0,4.5,2024-11-21,3.0,5.0,High,3.5,2024-11-01,,"[""DPRK""]",Yes,PRK001,Complex crisis in DPRK,"[""Socio-political"", ""Floods"", ""Other seasonal event"", ""Food Security""]",Individual,"[""PRK""]",Country,"[""Asia""]"
2024,11,4.1,5.0,4.6,3.5,4.6,4.4,Very High,5.0,4.3,2024-11-23,5.0,4.2,Very High,2.5,2024-11-01,"[""PSE003"", ""PSE004""]","[""Palestine""]",Yes,PSE002,Multiple crises in Palestine,"[""Conflict"", ""Socio-political"", ""Violence""]",Aggregated,"[""PSE""]",Country,"[""Middle east""]"
2024,11,3.7,3.0,3.2,2.7,4.1,3.5,High,4.0,3.7,2024-11-23,4.5,3.3,Very High,2.5,2024-11-01,"[""PSE002""]","[""Palestine""]",No,PSE003,Conflict in the West Bank,"[""Conflict"", ""Displacement"", ""Socio-political"", ""Violence""]",Individual,"[""PSE""]",Country,"[""Middle east""]"
2024,11,4.1,5.0,4.5,0.9,4.6,4.2,Very High,5.0,3.8,2024-11-23,5.0,3.9,Very High,2.5,2024-11-01,"[""PSE002""]","[""Palestine""]",No,PSE004,Conflict in Gaza,"[""Conflict"", ""Displacement"", ""Socio-political"", ""Violence""]",Individual,"[""PSE""]",Country,"[""Middle east""]"
2024,11,3.8,4.0,4.5,3.8,4.4,4.2,Very High,5.0,4.2,2024-10-30,4.0,5.0,High,3.6,2024-11-01,,"[""Nigeria"", ""Niger"", ""Chad"", ""Cameroon""]",No,REG001,Lake Chad basin regional crisis,,Individual,"[""NGA"", ""NER"", ""TCD"", ""CMR""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Africa""]"
2024,11,3.4,3.0,4.0,3.4,3.7,3.7,High,4.0,3.6,2024-06-18,4.0,5.0,Medium,2.7,2024-11-01,,"[""Venezuela"", ""Brazil"", ""Colombia"", ""Ecuador"", ""Peru"", ""Trinidad and Tobago"", ""Chile"", ""Dominican Republic"", ""Panama""]",No,REG002,Venezuela Regional Crisis,,Individual,"[""VEN"", ""BRA"", ""COL"", ""ECU"", ""PER"", ""TTO"", ""CHL"", ""DOM"", ""PAN""]",Regional,"[""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas""]"
