year_month,crisis_id,percent_affected_pop,people_in_minimal,people_in_stressed,people_in_moderate,people_in_severe,people_in_extreme
2025-05,EST002,100.0,97.0,0.0,3.0,0.0,0.0
2025-05,ETH001,100.0,0.0,88.1,11.9,,
2025-05,ETH003,71.8,98.9,0.0,1.1,,
2025-05,ETH006,100.0,0.0,88.9,11.1,,
2025-05,GRC002,7.5,69.2,0.0,30.8,,
2025-05,GTM001,100.0,56.2,32.1,9.9,1.9,0.0
2025-05,HND001,100.0,0.0,85.2,11.6,3.4,0.0
2025-05,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-05,HUN002,100.0,99.3,0.0,0.7,0.0,0.0
2025-05,IDN002,2.0,,98.3,1.7,,
2025-05,IND002,1.1,100.0,,,,
2025-05,IRN004,29.3,79.7,0.0,10.0,10.3,
2025-05,IRQ001,98.2,85.9,7.1,5.5,1.5,0.0
2025-05,IRQ002,98.2,86.5,7.1,4.9,1.5,0.0
2025-05,IRQ003,15.8,95.8,0.0,4.2,,
2025-05,ITA002,22.6,99.4,0.0,0.6,,
2025-05,JOR002,80.1,69.1,5.2,25.5,0.3,0.0
2025-05,KEN001,30.9,43.1,36.5,18.8,1.6,0.0
2025-05,KEN002,2.4,39.7,0.0,60.3,,
2025-05,KEN003,28.5,43.4,39.6,15.2,1.8,0.0
2025-05,LBN002,100.0,58.8,16.6,23.1,1.4,0.0
2025-05,LBN006,100.0,0.0,28.1,66.8,5.1,0.0
2025-05,LBY002,100.0,91.9,0.0,8.1,,
2025-05,LBY004,44.8,86.6,0.0,4.2,9.2,
2025-05,LBY005,100.0,85.9,0.0,10.0,4.1,
2025-05,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-05,LTU002,100.0,98.5,0.0,1.5,0.0,0.0
2025-05,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2025-05,MAR002,13.6,99.5,0.0,0.5,,
2025-05,MDA002,100.0,95.1,0.0,4.9,0.0,0.0
2025-05,MDG002,32.6,43.0,46.4,10.6,0.0,0.0
2025-05,MEX003,14.9,93.4,0.0,6.6,,
2025-05,MLI001,100.0,0.0,75.4,16.5,7.7,0.4
2025-05,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-05,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-05,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-05,MMR004,54.6,0.0,62.5,33.1,4.4,0.0
2025-05,MMR007,30.2,,63.4,16.4,20.3,0.0
2025-05,MOZ001,56.6,67.5,14.8,14.0,3.7,0.0
2025-05,MOZ004,8.2,0.0,55.1,30.8,14.0,0.0
2025-05,MOZ012,14.6,32.1,32.8,27.0,8.0,0.0
2025-05,MOZ013,37.2,94.1,0.0,5.9,,0.0
2025-05,MRT002,42.4,82.9,0.0,17.1,,
2025-05,MRT003,93.1,74.9,17.7,7.4,0.0,0.0
2025-05,MWI002,100.0,59.2,0.0,40.8,,0.0
2025-05,MYS001,33.2,98.2,0.0,1.8,,
2025-05,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-05,NER002,3.0,60.2,0.0,39.9,,
2025-05,NER003,33.7,94.4,0.0,5.6,,
2025-05,NER004,19.8,82.0,0.0,18.0,0.0,0.0
2025-05,NER006,100.0,0.0,90.3,9.7,,
2025-05,NGA001,87.0,48.0,39.8,11.7,0.5,0.0
2025-05,NGA004,6.8,0.0,51.0,36.9,12.1,0.0
2025-05,NGA007,19.1,46.1,36.9,16.7,0.4,0.0
2025-05,NGA008,5.4,99.2,0.0,0.8,,
2025-05,NIC001,100.0,71.1,28.9,,,
2025-05,PAK001,21.1,43.6,32.6,22.5,1.3,0.0
2025-05,PAK004,1.7,100.0,,,,
2025-05,PAN002,100.0,89.7,1.2,9.2,,
2025-05,PER002,75.3,88.3,2.6,9.1,,
2025-05,PHL003,24.1,99.6,0.0,0.4,,
2025-06,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-06,AGO002,7.5,17.6,24.8,42.4,15.2,0.0
2025-06,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-06,BDI004,22.7,97.3,0.0,2.7,0.0,0.0
2025-06,BEN002,16.6,78.8,15.7,5.4,0.0,0.0
2025-06,BFA002,97.7,74.7,0.0,18.5,6.7,0.0
2025-06,BGD001,56.5,47.5,34.9,17.2,0.4,
2025-06,BGD002,1.0,0.0,5.0,82.2,12.8,
2025-06,BGD012,55.5,48.4,35.5,16.0,0.1,0.0
2025-06,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-06,BOL002,26.7,31.3,37.7,31.1,0.0,0.0
2025-06,BRA002,62.3,99.2,0.4,0.4,,
2025-06,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-06,CHL002,74.1,97.6,0.2,5.3,,
2025-06,CIV002,1.5,85.0,0.0,15.0,,
2025-06,CMR001,82.3,8.5,78.2,13.3,0.0,0.0
2025-06,CMR002,18.0,0.0,72.4,27.6,0.0,0.0
2025-06,CMR003,56.3,0.0,91.1,8.9,0.0,0.0
2025-06,CMR004,8.0,88.1,0.0,11.9,0.0,0.0
2025-06,COD001,100.0,28.0,53.9,17.5,6.4,0.0
2025-06,COL001,100.0,0.0,82.9,13.4,3.0,0.7
2025-06,COL002,92.4,91.6,1.9,6.5,,
2025-06,CRI002,74.9,94.7,0.0,5.3,,
2025-06,DJI001,98.5,40.4,43.1,15.6,3.7,0.0
2025-06,DJI002,77.0,96.4,0.0,3.7,,
2025-06,DJI003,98.5,40.4,43.1,12.7,3.7,0.0
2025-06,DOM002,100.0,98.8,0.4,0.7,,
2025-06,DZA002,100.0,99.4,0.0,0.6,,
2025-06,DZA003,0.5,22.0,0.0,72.6,4.9,
2025-06,DZA004,100.0,99.1,0.0,0.9,0.0,
2025-06,ECU001,83.2,74.2,2.3,22.5,1.0,0.0
2025-06,ECU002,66.9,92.6,1.7,5.7,,
2025-06,ECU003,73.1,79.0,0.0,19.9,1.1,0.0
2025-06,ECU004,42.0,97.3,2.0,0.8,,
2025-06,EGY004,21.6,96.1,0.0,3.9,,
2025-06,ERI001,100.0,68.3,0.0,31.7,,
2025-06,ESP002,25.3,99.3,0.0,0.7,,
2025-06,ETH001,100.0,0.0,88.1,11.9,,
2025-06,ETH003,71.8,98.9,0.0,1.1,,
2025-06,ETH006,100.0,0.0,88.9,11.1,,
2025-06,GRC002,7.5,69.2,0.0,30.8,,
2025-06,GTM001,100.0,56.2,32.1,9.9,1.9,0.0
2025-06,HND001,100.0,0.0,85.2,11.6,3.4,0.0
2025-06,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-06,IDN002,2.0,0.0,98.3,1.7,,
2025-06,IND001,3.5,98.4,1.1,0.5,,
2025-06,IND002,1.1,99.9,0.1,,,
2025-06,IND007,2.4,97.7,1.6,0.8,,
2025-06,IRN004,29.3,79.7,0.0,10.0,10.3,0.0
2025-06,IRQ002,98.2,86.5,7.1,4.9,1.5,0.0
2025-06,ITA002,22.6,99.3,0.0,0.7,,
2025-06,JOR002,79.8,69.1,5.2,25.5,0.3,0.0
2025-06,KEN001,29.9,41.2,37.7,19.4,1.7,0.0
2025-06,KEN002,4.8,69.6,0.0,30.4,,
2025-06,KEN003,28.5,43.4,39.6,15.2,1.8,0.0
2025-06,LBN002,100.0,58.8,17.9,22.6,0.8,0.0
2025-06,LBN006,100.0,0.0,28.1,69.5,2.4,0.0
2025-06,LBY002,100.0,91.7,0.0,8.3,,
2025-06,LBY004,43.8,88.3,0.0,4.3,7.4,
2025-06,LBY005,100.0,86.6,0.0,10.2,3.2,
2025-06,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-06,MAR002,13.6,99.5,0.0,0.5,,
2025-06,MDA002,100.0,94.9,0.0,5.1,0.0,0.0
2025-06,MDG002,32.6,43.0,46.4,10.6,0.0,0.0
2025-06,MEX003,14.9,93.4,0.0,6.6,,
2025-06,MLI001,100.0,0.0,75.4,16.5,7.7,0.4
2025-06,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-06,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-06,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-06,MMR004,54.6,0.0,62.5,31.3,6.3,0.0
2025-06,MMR007,30.2,,63.4,19.7,17.0,0.0
2025-06,MOZ001,56.6,67.5,14.8,14.0,3.7,0.0
2025-06,MOZ004,34.6,76.2,13.1,7.3,3.3,0.0
2025-06,MOZ012,14.6,32.1,32.8,27.0,8.0,0.0
2025-06,MOZ013,37.2,94.1,0.0,5.9,,
2025-06,MRT002,42.3,82.7,0.0,17.3,,
2025-06,MRT003,92.8,63.2,24.8,11.7,0.2,0.0
2025-06,MWI002,100.0,59.2,0.0,40.8,,0.0
2025-06,MYS001,33.2,98.2,0.0,1.8,,
2025-06,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-06,NER004,19.3,98.0,0.0,1.9,,
2025-06,NER006,100.0,0.0,90.3,9.3,0.4,0.0
2025-06,NGA001,86.9,40.6,44.6,14.3,0.6,0.0
2025-06,NGA004,6.8,0.0,51.0,36.9,12.1,0.0
2025-06,NGA007,19.0,37.3,42.7,18.2,1.9,0.0
2025-06,NGA008,5.4,99.1,0.0,0.9,,
2025-06,NIC001,100.0,0.0,96.3,3.7,,
2025-06,PAK004,1.8,100.0,,,,
2025-06,PAK006,20.0,45.9,34.4,18.3,1.4,0.0
2025-06,PAK007,23.9,95.8,0.0,4.2,,
2025-06,PAK008,34.0,67.8,20.2,11.2,0.8,
2025-06,PAN002,100.0,89.7,1.2,9.2,,
2025-06,PER002,75.3,88.3,2.6,9.1,,
2025-06,PHL003,24.1,99.6,0.0,0.4,,
2025-06,PNG003,42.5,87.5,12.3,0.2,,
2025-06,PRK001,100.0,0.0,60.7,39.3,,
2025-06,PSE002,97.6,0.0,38.5,31.6,21.1,8.8
2025-06,PSE003,59.5,0.0,63.3,36.7,,
2025-06,PSE004,38.2,0.0,0.0,23.6,54.0,22.4
2025-06,RUS002,100.0,100.0,0.0,0.0,0.0,0.0
2025-07,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-07,AGO002,7.3,17.6,24.8,42.4,15.2,0.0
2025-07,BDI001,85.3,41.9,48.2,9.9,0.0,0.0
2025-07,BDI004,19.4,97.3,0.0,2.7,,
2025-07,BEN002,16.5,78.8,15.7,5.4,0.0,0.0
2025-07,BFA002,97.2,74.7,0.0,18.5,6.7,0.0
2025-07,BGD001,56.5,47.5,34.9,17.2,0.4,0.0
2025-07,BGD002,1.0,0.0,5.2,82.0,12.8,0.0
2025-07,BGD012,55.5,48.4,35.5,16.0,0.1,0.0
2025-07,BLR002,100.0,99.5,0.0,0.5,,
2025-07,BOL002,26.7,31.3,37.7,31.1,,
2025-07,BRA002,62.3,99.2,0.3,0.4,,
2025-07,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-07,CHL002,74.1,93.5,1.2,5.3,,
2025-07,CIV002,1.5,85.0,0.0,15.0,,
2025-07,CMR001,80.7,8.7,77.5,13.8,,
2025-07,CMR002,17.9,0.0,72.4,27.6,,
2025-07,CMR003,54.9,0.0,90.3,9.7,,
2025-07,CMR004,7.9,88.1,0.0,11.9,,
2025-07,COD001,100.0,28.0,53.9,17.5,6.4,0.0
2025-07,COL001,100.0,0.0,83.0,13.2,3.1,0.7
2025-07,COL002,92.4,91.6,1.9,6.5,,
2025-07,CRI002,74.9,94.6,0.0,5.4,,
2025-07,DJI001,98.5,39.5,41.0,14.8,4.7,0.0
2025-07,DJI002,77.1,96.3,0.0,3.7,,
2025-07,DJI003,98.5,39.5,41.0,14.8,4.7,0.0
2025-07,DOM002,100.0,99.1,0.0,0.9,,
2025-07,DZA002,100.0,99.4,0.0,0.6,,
2025-07,DZA003,0.5,22.0,0.0,72.6,4.9,
2025-07,DZA004,100.0,99.1,0.0,0.9,0.0,
2025-07,ECU001,83.1,73.9,2.7,22.4,1.0,0.0
2025-07,ECU002,66.8,92.6,1.7,5.7,,
2025-07,ECU003,73.0,79.0,0.0,19.9,1.1,0.0
2025-07,ECU004,41.9,96.6,2.7,0.7,,
2025-07,EGY004,21.6,96.0,0.0,4.0,,
2025-07,ERI001,100.0,68.9,0.0,31.1,,
2025-07,ESP002,25.3,99.3,0.0,0.7,,
2025-07,ETH001,100.0,0.0,88.1,11.9,,
2025-07,ETH003,71.4,98.9,0.0,1.1,,
2025-07,ETH006,100.0,0.0,88.9,11.1,,
2025-07,GRC002,7.5,69.2,0.0,30.8,,
2025-07,GTM001,100.0,56.0,32.3,9.9,1.9,0.0
2025-07,HND001,100.0,0.0,85.0,11.6,3.4,0.0
2025-07,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-07,IDN002,2.0,0.0,98.3,1.7,,
2025-07,IND001,3.9,98.6,1.0,0.5,,
2025-07,IND002,1.1,99.9,0.1,,,
2025-07,IND007,2.8,98.1,1.3,0.6,,
2025-07,IRN004,29.3,78.3,0.0,10.0,11.8,0.0
2025-07,IRQ002,98.2,86.8,7.0,4.8,1.5,0.0
2025-07,ITA002,22.6,99.3,0.0,0.7,,
2025-07,JOR002,79.7,69.1,5.2,25.5,0.3,0.0
2025-07,KEN001,29.9,41.2,37.7,19.4,1.7,0.0
2025-07,KEN002,4.8,69.5,0.0,30.5,,
2025-07,KEN003,28.5,43.4,39.6,15.2,1.8,0.0
2025-07,LBN002,100.0,58.8,17.9,22.8,0.5,0.0
2025-07,LBN006,100.0,0.0,28.1,69.8,2.2,0.0
2025-07,LBY002,100.0,91.9,0.0,8.1,,
2025-07,LBY004,43.8,88.3,0.0,4.4,7.3,
2025-07,LBY005,100.0,86.8,0.0,10.0,3.2,
2025-07,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-07,MAR002,13.5,99.5,0.0,0.5,,
2025-07,MDA002,100.0,94.8,0.0,5.2,,
2025-07,MDG002,32.4,43.0,46.4,10.6,0.0,0.0
2025-07,MEX003,14.9,93.4,0.0,6.6,,
2025-07,MLI001,100.0,0.0,75.6,16.4,7.7,0.4
2025-07,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-07,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-07,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-07,MMR004,54.6,0.0,62.5,31.3,6.3,0.0
2025-07,MMR007,30.2,0.0,63.4,19.7,17.0,0.0
2025-07,MOZ001,56.3,67.5,14.8,14.0,3.7,0.0
2025-07,MOZ004,34.3,76.2,13.1,7.3,3.3,0.0
2025-07,MOZ012,14.5,32.1,32.8,27.0,8.0,0.0
2025-07,MOZ013,37.0,94.1,0.0,5.9,,
2025-07,MRT002,45.6,84.0,0.0,15.7,0.2,0.0
2025-07,MRT003,92.7,63.2,24.8,11.7,0.2,0.0
2025-07,MRT004,100.0,58.6,23.0,18.1,0.3,0.0
2025-07,MWI002,100.0,59.5,0.0,40.5,,0.0
2025-07,MYS001,33.2,98.2,0.0,1.8,,
2025-07,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-07,NER004,60.0,98.4,0.0,1.6,,
2025-07,NER006,100.0,0.0,90.3,9.3,0.4,0.0
2025-07,NGA001,86.9,40.6,44.6,14.3,0.6,0.0
2025-07,NGA004,6.8,0.0,51.0,36.9,12.1,0.0
2025-07,NGA007,19.0,37.3,42.7,18.2,1.9,0.0
2025-07,NGA008,5.4,99.1,0.0,0.9,,
2025-07,PAK004,1.7,99.9,0.1,,,
2025-07,PAK006,19.9,45.9,34.4,16.1,3.6,0.0
2025-07,PAK007,22.8,92.9,0.0,5.2,1.9,
2025-07,PAK008,32.9,66.8,20.8,9.0,3.5,
2025-07,PAN002,100.0,87.7,1.0,9.0,,
2025-07,PER002,71.8,88.3,2.6,9.1,,
2025-07,PHL003,24.1,99.6,0.0,0.4,,
2025-07,PNG003,42.4,87.5,12.3,0.2,,
2025-07,PRK001,100.0,0.0,60.7,39.3,,
2025-07,PSE002,97.6,0.0,38.5,31.6,21.1,8.8
2025-07,PSE003,59.5,0.0,63.3,36.7,,
2025-07,PSE004,38.2,0.0,0.0,23.6,54.0,22.4
2025-07,RUS002,,,,,,
2025-08,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-08,AGO002,7.3,17.6,24.8,42.4,15.2,0.0
2025-08,BDI001,100.0,0.0,92.4,3.5,4.2,0.0
2025-08,BDI004,19.4,97.3,0.0,2.7,,
2025-08,BDI005,100.0,0.0,91.8,4.0,4.2,0.0
2025-08,BEN002,16.5,78.8,15.7,5.4,0.0,0.0
2025-08,BFA002,97.2,74.7,0.0,18.5,6.7,0.0
2025-08,BGD001,56.5,47.5,34.9,17.2,0.4,0.0
2025-08,BGD002,1.0,0.0,5.5,81.7,12.8,0.0
2025-08,BGD012,55.5,48.4,35.5,16.0,0.1,0.0
2025-08,BLR002,100.0,99.5,0.0,0.5,,
2025-08,BOL002,26.7,31.3,37.7,31.1,,
2025-08,BRA002,62.3,99.2,0.3,0.4,,
2025-08,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-08,CHL002,74.1,93.5,1.2,5.3,,
2025-08,CIV002,1.5,85.0,0.0,15.0,,
2025-08,CMR001,80.7,8.7,77.5,6.2,7.7,0.0
2025-08,CMR002,17.9,0.0,72.4,3.7,23.9,0.0
2025-08,CMR003,54.9,0.0,90.3,6.2,3.5,0.0
2025-08,CMR004,7.9,88.2,0.0,11.8,,
2025-08,COD001,100.0,28.0,53.9,17.5,6.4,0.0
2025-08,COL001,100.0,0.0,83.0,13.2,3.1,0.7
2025-08,COL002,92.4,91.8,1.7,6.5,,
2025-08,COL004,100.0,0.0,77.0,19.2,3.1,0.7
2025-08,CRI002,74.3,94.6,0.0,5.4,,
2025-08,DJI001,98.5,39.5,41.0,14.8,4.7,0.0
2025-08,DJI002,77.1,96.3,0.0,3.7,,
2025-08,DJI003,98.5,39.5,41.0,14.8,4.7,0.0
2025-08,DOM002,100.0,99.1,0.0,0.9,,
2025-08,DZA002,100.0,99.4,0.0,0.6,,
2025-08,DZA003,0.6,36.2,0.0,59.8,4.1,
2025-08,DZA004,100.0,99.1,0.0,0.9,0.0,
2025-08,ECU001,83.1,73.9,2.7,22.4,1.0,0.0
2025-08,ECU002,66.8,92.6,1.7,5.7,0.0,0.0
2025-08,ECU003,73.0,79.0,0.0,19.9,1.1,0.0
2025-08,ECU004,41.9,96.6,2.7,0.7,,
2025-08,EGY004,21.6,96.0,0.0,4.0,,
2025-08,ERI001,100.0,68.9,0.0,31.1,,
2025-08,ESP002,25.3,99.3,0.0,0.7,,
2025-08,ETH001,100.0,0.0,88.1,11.9,,
2025-08,ETH003,71.4,98.9,0.0,1.1,,
2025-08,ETH006,100.0,0.0,88.9,11.1,,
2025-08,GHA001,18.7,59.0,25.7,13.4,1.9,0.0
2025-08,GRC002,7.5,69.2,0.0,30.8,,
2025-08,GTM001,100.0,56.2,32.1,9.9,1.9,0.0
2025-08,HND001,100.0,0.0,85.0,11.6,3.4,0.0
2025-08,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-08,IDN002,2.0,0.0,98.3,1.7,,
2025-08,IND001,17.6,99.5,0.4,0.1,,
2025-08,IND002,1.1,99.9,0.1,,,
2025-08,IND007,16.5,99.4,0.4,0.1,,
2025-08,IRN004,29.3,79.0,0.0,10.0,11.1,0.0
2025-08,IRQ002,98.2,86.8,7.0,4.8,1.5,0.0
2025-08,ITA002,22.6,99.2,0.0,0.8,,
2025-08,JOR002,79.6,69.1,5.2,25.5,0.3,0.0
2025-08,KEN001,29.9,41.2,37.7,19.4,1.7,0.0
2025-08,KEN002,4.8,69.4,0.0,30.6,,
2025-08,KEN003,28.5,43.4,39.6,15.2,1.8,0.0
2025-08,LBN002,100.0,58.8,18.1,22.6,0.5,0.0
2025-08,LBN006,100.0,0.0,29.5,68.3,2.2,0.0
2025-08,LBY002,100.0,91.9,0.0,8.1,,
2025-08,LBY004,43.8,88.3,0.0,4.5,7.2,
2025-08,LBY005,100.0,86.8,0.0,10.1,3.2,
2025-08,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-08,MAR002,13.5,99.5,0.0,0.5,,
2025-08,MDA002,100.0,94.7,0.0,5.3,,
2025-08,MDG002,32.4,43.0,46.4,10.6,0.0,0.0
2025-08,MEX003,14.9,92.8,0.0,7.2,,
2025-08,MLI001,100.0,0.0,75.6,16.4,7.7,0.4
2025-08,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-08,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-08,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-08,MMR004,54.6,0.0,62.5,31.3,6.3,0.0
2025-08,MMR007,30.2,0.0,63.4,19.7,17.0,0.0
2025-08,MOZ001,56.3,67.5,14.8,14.0,3.7,0.0
2025-08,MOZ004,34.3,76.2,13.1,7.3,3.3,0.0
2025-08,MOZ012,14.5,32.1,32.8,27.0,8.0,0.0
2025-08,MOZ013,37.0,94.1,0.0,5.9,,
2025-08,MRT002,45.6,84.0,0.0,15.7,0.2,0.0
2025-08,MRT003,92.7,63.2,24.8,11.7,0.2,0.0
2025-08,MRT004,100.0,58.6,23.0,18.1,0.3,0.0
2025-08,MWI002,100.0,59.5,0.0,40.5,,0.0
2025-08,MYS001,33.0,98.2,0.0,1.8,,
2025-08,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-08,NER004,60.0,98.4,0.0,1.6,,
2025-08,NER006,66.8,0.0,86.2,7.1,6.7,0.0
2025-08,NGA001,86.9,40.6,44.6,14.3,0.6,0.0
2025-08,NGA004,6.8,0.0,51.0,36.9,12.1,0.0
2025-08,NGA007,19.0,37.3,42.7,18.2,1.9,0.0
2025-08,NGA008,5.4,99.1,0.0,0.9,,
2025-08,PAK004,1.7,100.0,,,,
2025-08,PAK006,19.9,45.9,34.4,16.1,3.6,0.0
2025-08,PAK007,22.8,92.9,0.0,5.2,1.9,
2025-08,PAK008,32.9,66.8,20.8,9.0,3.5,
2025-08,PAN002,100.0,90.1,0.4,9.5,,
2025-08,PER002,71.8,88.4,0.1,11.4,,
2025-08,PHL001,90.7,93.9,9.8,0.2,,0.0
2025-08,PHL003,24.4,99.6,0.0,0.4,,0.0
2025-08,PHL018,69.8,87.2,12.7,0.1,,0.0
2025-08,PNG003,42.4,87.5,12.3,0.2,,
2025-09,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-09,AFG007,5.3,47.1,32.6,0.0,20.3,0.0
2025-09,AGO002,7.0,17.6,24.8,42.4,15.2,0.0
2025-09,BDI001,100.0,0.0,92.4,3.5,4.2,0.0
2025-09,BDI004,19.4,97.3,0.0,2.7,,
2025-09,BDI005,100.0,0.0,91.8,4.0,4.2,0.0
2025-09,BEN002,16.5,78.8,15.7,5.4,0.0,0.0
2025-09,BFA002,97.2,74.7,0.0,18.5,6.7,0.0
2025-09,BGD001,56.5,47.5,34.9,17.2,0.4,0.0
2025-09,BGD002,1.0,0.0,5.9,81.4,12.7,0.0
2025-09,BGD012,55.5,48.4,35.5,16.0,0.1,0.0
2025-09,BLR002,100.0,99.6,0.0,0.4,,
2025-09,BOL002,26.7,31.3,37.7,31.1,,
2025-09,BRA002,62.3,99.2,0.3,0.4,,
2025-09,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-09,CHL002,74.1,93.5,1.2,5.3,,
2025-09,CIV002,1.5,85.0,0.0,15.0,,
2025-09,CMR001,80.7,8.7,77.5,6.2,7.7,0.0
2025-09,CMR002,17.9,0.0,72.4,3.7,23.9,0.0
2025-09,CMR003,54.9,0.0,90.3,6.2,3.5,0.0
2025-09,CMR004,7.9,88.3,0.0,11.8,,
2025-09,COD001,100.0,28.0,53.9,11.7,6.4,0.0
2025-09,COL001,100.0,0.0,83.0,13.2,3.1,0.7
2025-09,COL002,92.4,91.8,1.7,6.5,,
2025-09,COL004,100.0,0.0,77.0,19.2,3.1,0.7
2025-09,CRI002,74.3,94.6,0.0,5.4,,
2025-09,DJI001,98.5,39.5,41.0,14.8,4.7,0.0
2025-09,DJI002,77.1,96.3,0.0,3.7,,
2025-09,DJI003,98.5,39.5,41.0,14.8,4.7,0.0
2025-09,DOM002,100.0,99.1,0.0,0.9,,
2025-09,DZA002,100.0,99.4,0.0,0.6,,
2025-09,DZA003,0.6,36.2,0.0,59.8,4.1,
2025-09,DZA004,100.0,99.1,0.0,0.9,0.0,
2025-09,ECU001,83.1,73.9,2.7,22.4,1.0,0.0
2025-09,ECU002,66.8,92.6,1.7,5.7,,
2025-09,ECU003,73.0,79.0,0.0,19.9,1.1,0.0
2025-09,ECU004,41.9,96.6,2.7,0.7,,
2025-09,EGY004,21.4,95.9,0.0,4.1,,
2025-09,ERI001,100.0,68.9,0.0,31.1,,
2025-09,ESP002,25.3,99.3,0.0,0.7,,
2025-09,ETH001,100.0,0.0,88.1,11.9,,
2025-09,ETH003,71.4,98.9,0.0,1.1,,
2025-09,ETH006,100.0,0.0,88.9,11.1,,
2025-09,GHA001,18.7,59.0,25.7,13.4,1.9,0.0
2025-09,GRC002,7.5,69.2,0.0,30.8,,
2025-09,GTM001,100.0,48.6,39.6,10.8,1.0,0.0
2025-09,HND001,100.0,0.0,85.0,11.6,3.4,0.0
2025-09,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-09,IDN002,2.0,0.0,98.3,1.7,,
2025-09,IND001,19.4,98.8,1.0,0.2,,
2025-09,IND002,1.1,99.9,0.1,,,
2025-09,IND007,18.4,98.7,1.0,0.2,,
2025-09,IRN004,29.3,79.6,0.0,10.0,10.4,0.0
2025-09,IRQ002,98.2,86.8,7.0,4.8,1.5,0.0
2025-09,ITA002,22.6,99.2,0.0,0.8,,
2025-09,JOR002,79.4,69.1,5.2,25.5,0.3,0.0
2025-09,KEN001,29.9,48.2,36.8,14.0,1.0,0.0
2025-09,KEN002,4.8,69.4,0.0,30.6,,
2025-09,KEN003,28.5,50.7,38.7,9.5,1.1,0.0
2025-09,LBN002,100.0,58.8,18.6,22.1,0.5,0.0
2025-09,LBN006,100.0,0.0,30.1,67.8,2.2,0.0
2025-09,LBY002,100.0,91.9,0.0,8.1,,
2025-09,LBY004,43.9,88.0,0.0,4.6,7.4,
2025-09,LBY005,100.0,86.6,0.0,10.1,3.2,
2025-09,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-09,MAR002,13.5,99.5,0.0,0.5,,
2025-09,MDA002,100.0,94.7,0.0,5.3,,
2025-09,MDG002,27.0,42.1,44.3,13.3,0.3,0.0
2025-09,MEX003,14.9,92.8,0.0,7.2,,
2025-09,MLI001,100.0,0.0,74.5,14.4,10.7,0.5
2025-09,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-09,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-09,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-09,MMR004,54.6,0.0,62.5,31.3,6.3,0.0
2025-09,MMR007,30.2,0.0,63.4,19.7,17.0,0.0
2025-09,MOZ001,55.9,67.5,14.8,14.0,3.7,0.0
2025-09,MOZ004,34.1,76.2,13.1,7.3,3.3,0.0
2025-09,MOZ012,14.4,32.1,32.8,27.0,8.0,0.0
2025-09,MOZ013,36.7,94.1,0.0,5.9,,
2025-09,MRT002,45.5,84.0,0.0,15.7,0.2,0.0
2025-09,MRT003,92.5,63.2,24.8,11.7,0.2,0.0
2025-09,MRT004,100.0,58.7,23.0,18.0,0.3,0.0
2025-09,MWI002,100.0,59.5,0.0,40.5,,0.0
2025-09,MYS001,33.0,98.2,0.0,1.8,,
2025-09,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-09,NER004,60.0,98.4,0.0,1.6,,
